,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
3677,1,12.9,7.1,1,1,1,1,1
3678,1,14.5,6.7,1,1,1,1,1
3679,1,11.6,6.2,0,0,0,0,0
3680,1,11.6,6.4,0,0,1,0,0
3681,0,14.3,5.6,1,1,1,1,1
3682,1,15.3,6.4,1,1,1,1,1
3683,0,13.2,7.1,1,1,1,1,1
3684,1,12.8,5.7,1,1,0,1,1
3685,1,11.4,5.9,0,0,0,0,0
3686,1,15.2,5.2,1,1,1,1,1
3687,1,14.2,5.4,1,0,0,1,0
3688,1,12.9,6.9,1,1,1,1,1
3689,1,12.2,6.4,1,1,1,1,1
3690,1,11.5,6.2,1,0,0,0,0
3691,1,12.3,6.2,0,0,0,0,0
3692,1,13.5,6.1,0,0,0,0,0
3693,1,14.1,5.3,0,0,0,0,0
3694,1,12.1,6.1,0,0,1,0,0
3695,1,13.1,5.1,0,0,0,0,0
3696,1,13.8,5.5,0,0,0,0,0
3697,1,13.5,6.3,0,0,0,1,0
3698,0,12.6,5.8,0,0,0,0,0
3699,1,12.2,6.7,1,1,1,1,1
3700,0,11.8,6.3,1,1,1,1,1
3701,1,12.6,5.8,1,1,1,1,1
3702,1,12.7,5.9,0,0,0,0,0
3703,1,14.7,7.0,1,1,1,1,1
3704,1,12.8,6.4,0,0,0,0,0
3705,0,12.7,5.5,0,0,0,1,0
3706,1,12.8,5.9,0,0,0,0,0
3707,1,11.6,5.1,0,0,0,0,0
3708,1,13.7,5.7,0,1,0,0,0
3709,0,11.5,6.3,1,1,1,1,1
3710,1,13.4,6.5,0,0,0,0,0
3711,1,13.7,7.0,1,0,0,1,1
3712,1,12.2,6.3,0,0,0,1,0
3713,1,13.6,5.7,0,0,0,0,0
3714,1,12.1,5.2,0,1,0,0,0
3715,1,12.2,5.9,0,0,0,0,0
3716,1,12.9,5.5,0,1,0,0,0
3717,0,12.9,5.7,0,0,0,0,0
3718,1,11.6,5.1,1,1,1,1,1
3719,1,11.6,6.2,0,0,0,0,0
3720,1,12.4,5.9,1,1,1,1,1
3721,1,14.1,5.7,1,1,1,1,1
3722,1,13.7,6.2,0,0,0,0,0
3723,1,12.9,5.6,0,1,1,1,1
3724,0,13.6,5.8,1,1,1,1,1
3725,1,12.8,5.5,0,0,0,1,0
3726,1,14.2,6.5,0,0,0,0,0
3727,1,13.2,6.4,0,0,0,0,0
3728,1,12.0,5.1,1,1,1,0,1
3729,1,11.5,6.4,0,0,0,0,0
3730,1,14.2,6.4,0,0,0,0,0
3731,1,14.1,5.8,1,0,0,0,0
3732,1,14.3,7.1,1,1,1,1,1
3733,1,11.7,6.1,0,0,0,0,0
3734,1,15.1,5.6,1,1,1,1,1
3735,1,15.2,5.3,1,1,1,1,1
3736,1,13.8,5.6,0,0,1,0,0
3737,1,15.2,6.3,1,1,1,1,1
3738,1,12.2,5.6,0,0,0,0,0
3739,1,13.9,6.4,0,0,0,0,0
3740,1,14.6,6.8,1,1,1,1,1
3741,1,11.9,5.5,0,0,0,0,0
3742,1,13.1,6.5,1,1,0,1,1
3743,1,11.9,5.6,0,1,0,0,0
3744,1,13.0,5.1,1,0,0,0,0
3745,1,13.3,5.8,1,1,1,1,1
3746,0,11.8,5.1,1,1,1,0,1
3747,0,12.8,6.4,0,0,1,1,1
3748,1,12.4,5.3,1,1,1,1,1
3749,1,13.7,5.7,1,1,1,0,1
3750,1,13.1,5.5,0,1,1,1,1
3751,1,13.9,5.9,0,0,0,0,0
3752,1,12.3,5.3,1,1,1,1,1
3753,0,13.1,5.9,0,0,0,0,0
3754,1,14.0,6.2,0,0,0,0,0
3755,1,13.0,6.4,0,0,0,0,0
3756,1,13.7,6.9,1,1,1,1,1
3757,1,12.3,6.1,0,0,0,0,0
3758,1,15.1,5.9,1,1,1,1,1
3759,1,12.4,5.6,1,0,1,1,1
3760,1,13.7,5.1,0,0,0,0,0
3761,1,15.4,6.5,1,1,1,1,1
3762,1,12.0,6.3,0,0,0,0,0
3763,0,13.3,6.4,1,1,1,1,1
3764,1,11.6,5.4,0,0,0,0,0
3765,0,13.0,6.4,0,0,0,0,0
3766,1,12.2,6.4,0,0,0,0,0
3767,1,11.7,5.7,0,0,0,0,0
3768,1,14.6,6.2,0,1,1,1,1
3769,1,13.1,5.4,0,0,0,0,0
3770,1,11.6,6.6,1,1,1,1,1
3771,1,11.9,6.1,1,1,1,1,1
3772,1,12.8,5.4,0,0,0,0,0
3773,0,14.3,6.4,0,0,0,1,0
3774,1,12.8,5.8,0,0,0,0,0
3775,1,12.0,6.4,0,0,0,0,0
3776,0,14.1,5.1,0,0,0,0,0
3777,1,11.6,6.2,0,0,0,0,0
3778,1,11.4,5.7,0,0,0,0,0
3779,0,14.5,5.5,1,1,0,1,1
3780,1,13.3,5.8,0,1,1,0,1
3781,1,13.4,6.4,1,1,1,1,1
3782,1,13.3,5.2,0,0,0,0,0
3783,0,12.6,6.8,1,1,0,1,1
3784,1,13.0,5.5,0,0,0,0,0
3785,0,13.0,5.9,1,0,0,0,0
3786,1,11.8,5.1,0,0,0,0,0
3787,1,14.0,5.2,0,0,0,0,0
3788,1,13.4,7.0,0,1,1,1,1
3789,1,13.3,5.3,1,1,1,1,1
3790,1,12.0,5.7,0,0,1,0,0
3791,1,11.7,5.2,0,0,0,1,0
3792,0,13.4,5.6,1,0,0,0,0
3793,1,11.8,6.4,1,0,0,0,0
3794,0,12.5,6.8,1,0,1,1,1
3795,1,12.9,6.8,0,1,1,1,1
3796,1,11.9,5.8,1,1,0,1,1
3797,1,12.3,7.1,1,1,1,1,1
3798,1,12.4,7.0,0,1,0,1,1
3799,1,13.4,5.1,1,1,0,1,1
3800,1,13.1,5.4,1,0,0,0,0
3801,1,12.6,6.2,0,0,0,0,0
3802,1,11.7,5.3,0,0,0,0,0
3803,0,14.8,5.9,1,0,1,1,1
3804,1,14.9,5.8,1,1,0,1,1
3805,1,13.4,6.4,0,1,0,0,0
3806,1,11.5,7.0,1,1,1,1,1
3807,1,12.3,5.4,1,0,0,0,0
3808,0,12.0,6.4,1,1,1,1,1
3809,1,12.5,6.2,1,1,1,0,1
3810,0,12.6,5.7,0,0,0,1,0
3811,1,13.3,5.8,1,1,1,1,1
3812,1,13.0,5.9,0,1,0,0,0
3813,1,12.9,5.1,0,1,0,0,0
3814,1,11.5,5.4,0,0,0,0,0
3815,0,11.7,5.9,1,0,1,0,1
3816,1,14.1,5.5,1,1,1,1,1
3817,0,12.2,5.1,1,0,0,0,0
3818,1,11.7,5.4,0,0,1,0,0
3819,0,15.3,6.4,1,1,1,1,1
3820,1,12.0,6.2,0,0,0,0,0
3821,0,13.6,5.1,0,1,0,0,0
3822,1,12.2,6.8,1,1,1,1,1
3823,1,12.9,5.4,1,1,1,0,1
3824,0,15.3,6.7,1,1,1,1,1
3825,1,15.2,5.9,1,1,1,1,1
3826,1,12.8,7.1,1,0,1,1,1
3827,1,12.8,6.0,0,1,0,0,0
3828,1,13.6,5.5,0,1,1,0,0
3829,1,14.0,5.8,0,0,0,0,0
3830,1,14.2,5.5,1,1,1,0,1
3831,1,13.4,5.4,0,1,1,1,1
3832,1,11.9,6.4,0,0,1,0,0
3833,1,12.7,5.7,0,0,0,1,0
3834,1,12.3,5.2,1,1,1,1,1
3835,1,12.4,6.3,0,0,1,1,0
3836,1,13.0,5.5,0,0,1,1,1
3837,1,14.1,5.6,1,1,1,1,1
3838,1,12.3,5.1,0,0,0,0,0
3839,1,15.3,6.9,1,1,1,1,1
3840,1,15.2,6.9,1,1,1,1,1
3841,1,12.5,5.3,0,0,0,0,0
3842,0,11.5,6.9,1,1,1,1,1
3843,1,13.6,5.7,0,0,1,1,0
3844,1,13.8,5.4,0,1,0,0,0
3845,1,15.1,6.2,1,0,1,1,1
3846,1,11.8,6.2,0,0,0,0,0
3847,1,12.4,6.1,0,1,1,1,1
3848,1,13.1,6.3,0,1,1,1,1
3849,1,14.2,5.7,0,0,0,0,0
3850,1,13.6,5.8,0,1,0,1,0
3851,1,11.5,5.1,1,0,0,0,0
3852,1,12.6,6.4,0,0,0,1,0
3853,1,15.4,6.7,0,1,1,1,1
3854,1,13.3,6.0,0,0,0,0,0
3855,0,11.6,5.7,1,0,1,1,1
3856,1,13.0,6.9,1,1,1,0,1
3857,1,13.8,5.3,0,1,0,0,0
3858,1,14.5,6.5,1,1,1,1,1
3859,1,13.9,5.5,1,0,0,0,0
3860,0,12.7,5.3,1,1,1,0,1
3861,1,11.6,7.1,1,1,1,1,1
3862,1,14.1,5.2,0,0,0,1,0
3863,1,15.3,5.4,1,1,1,1,1
3864,1,14.0,5.6,0,0,0,0,0
3865,1,14.9,5.5,0,1,0,1,1
3866,1,11.5,5.7,0,1,1,0,0
3867,1,13.2,6.3,1,1,1,1,1
3868,1,12.4,5.6,1,1,1,1,1
3869,1,12.8,6.5,0,1,0,0,0
3870,1,12.8,5.1,1,0,0,0,0
3871,0,12.7,5.4,1,1,1,1,1
3872,1,14.0,6.6,1,1,1,1,1
3873,1,14.2,6.3,0,1,0,0,0
3874,1,12.6,6.4,0,0,0,1,0
3875,1,14.9,5.8,1,1,1,1,1
3876,1,14.1,6.4,0,0,0,0,0
3877,1,13.5,5.6,0,0,0,0,0
3878,1,13.8,7.0,1,1,1,0,1
3879,1,12.6,5.6,1,0,1,1,1
3880,1,13.0,5.7,1,1,1,1,1
3881,1,14.2,5.2,0,0,0,0,0
3882,1,13.2,5.4,0,0,0,0,0
3883,1,14.1,6.7,1,1,1,0,1
3884,1,11.6,6.5,1,1,1,1,1
3885,1,11.7,5.5,0,1,0,0,0
3886,1,14.2,5.8,0,0,0,0,0
3887,1,11.5,5.9,0,0,0,0,0
3888,1,11.4,5.6,0,0,0,0,0
3889,1,14.0,6.6,1,1,1,1,1
3890,1,14.5,5.1,0,1,1,0,1
3891,1,14.3,6.5,1,0,0,1,0
3892,1,11.9,5.1,1,1,1,1,1
3893,1,12.1,6.6,1,0,1,1,1
3894,1,12.9,5.5,0,0,0,0,0
3895,0,15.5,6.4,1,1,1,1,1
3896,1,11.5,5.7,1,1,1,1,1
3897,1,14.7,5.9,0,1,1,1,1
3898,0,13.2,5.7,0,0,1,0,0
3899,1,13.2,5.4,0,1,1,0,1
3900,0,15.1,7.1,0,1,1,1,1
3901,1,12.0,6.1,0,0,0,0,0
3902,1,13.7,5.7,1,1,0,1,1
3903,1,14.9,6.2,1,1,1,1,1
3904,1,12.0,6.0,0,0,1,1,1
3905,1,11.9,6.2,0,0,0,0,0
3906,1,11.4,6.3,1,1,0,0,0
3907,1,13.4,6.4,1,1,1,1,1
3908,1,11.8,6.3,0,0,1,0,0
3909,1,12.1,5.4,1,0,0,1,0
3910,1,15.5,5.7,1,1,1,1,1
3911,1,13.9,6.3,0,1,0,1,0
3912,0,13.5,6.6,1,1,1,1,1
3913,1,14.3,6.1,1,1,1,1,1
3914,1,14.1,6.4,1,1,0,1,1
3915,1,11.5,5.4,0,1,0,0,0
3916,1,13.2,5.2,0,0,0,0,0
3917,1,15.2,6.9,1,1,1,1,1
3918,1,14.3,5.6,1,1,1,1,1
3919,1,13.5,6.8,1,1,1,0,1
3920,0,14.3,5.4,1,1,1,1,1
3921,1,14.1,5.7,0,0,0,0,0
3922,1,13.6,5.6,1,1,1,0,1
3923,1,12.3,6.0,0,0,1,0,0
3924,0,13.3,6.9,1,1,0,1,1
3925,0,13.8,5.5,0,0,0,0,0
3926,1,15.1,5.9,0,1,1,1,1
3927,1,14.0,6.9,1,1,1,0,1
3928,1,12.2,6.5,1,0,0,0,0
3929,1,12.8,5.8,1,1,1,1,1
3930,1,14.1,6.0,0,0,0,0,0
3931,1,12.9,5.2,0,0,0,0,0
3932,1,15.1,6.4,1,1,1,1,1
3933,1,13.6,5.7,1,1,1,1,1
3934,1,12.7,5.5,1,1,1,1,1
3935,1,13.4,5.5,1,0,0,0,0
3936,1,12.7,5.5,1,1,1,1,1
3937,0,13.5,6.7,1,0,1,1,1
3938,0,11.6,5.3,1,1,1,1,1
3939,1,15.3,5.1,1,1,1,1,1
3940,1,14.5,5.7,0,1,0,1,1
3941,1,14.5,7.0,1,1,1,1,1
3942,0,12.4,6.6,1,0,1,1,1
3943,1,12.6,6.0,0,1,1,1,1
3944,1,12.3,6.0,0,0,0,0,0
3945,1,12.8,5.5,0,0,0,0,0
3946,1,12.0,5.5,0,0,0,0,0
3947,1,15.3,6.2,1,1,1,1,1
3948,1,12.6,6.1,1,1,1,1,1
3949,0,14.2,6.1,1,1,1,1,1
3950,0,12.8,5.3,0,0,0,0,0
3951,1,11.5,5.3,0,0,0,0,0
3952,1,12.4,5.9,0,0,0,0,0
3953,1,14.6,6.0,1,1,1,1,1
3954,1,15.5,5.6,1,1,1,1,1
3955,1,12.1,5.3,1,1,1,1,1
3956,1,15.2,6.0,1,0,1,1,1
3957,0,11.7,5.8,1,1,1,1,1
3958,1,12.0,5.9,1,1,1,1,1
3959,1,14.1,6.3,1,0,1,0,1
3960,1,13.1,5.2,0,0,0,0,0
3961,1,11.6,5.8,1,1,1,1,1
3962,1,13.1,5.7,0,0,0,0,0
3963,1,11.6,6.0,0,0,0,0,0
3964,1,12.2,6.4,0,0,0,0,0
3965,0,15.1,5.7,1,1,0,1,1
3966,1,13.8,6.6,1,1,1,1,1
3967,1,12.9,6.0,0,0,1,0,0
3968,1,13.5,6.0,0,0,0,1,0
3969,1,12.6,6.2,1,0,1,1,1
3970,1,13.0,7.0,1,1,1,1,1
3971,1,12.4,5.1,1,1,1,1,1
3972,1,13.7,6.8,1,0,1,1,1
3973,1,15.5,6.5,1,1,0,1,1
3974,1,14.1,5.3,0,0,0,0,0
3975,1,14.1,6.2,1,1,1,1,1
3976,1,15.0,6.3,1,1,1,1,1
3977,0,13.5,6.1,0,0,0,0,0
3978,1,13.4,5.6,1,0,0,0,0
3979,1,14.2,5.1,1,1,1,1,1
3980,1,13.7,5.7,0,1,1,1,1
3981,1,13.2,5.7,0,0,0,0,0
3982,1,14.2,5.9,0,0,0,0,0
3983,0,12.4,6.0,0,0,0,1,0
3984,1,12.0,5.5,0,0,0,0,0
3985,1,14.9,6.8,1,1,1,1,1
3986,1,12.4,6.2,0,0,0,0,0
3987,1,11.7,6.5,1,0,1,1,1
3988,1,12.7,6.5,0,0,0,0,0
3989,1,13.6,6.5,0,0,0,0,0
3990,1,13.1,5.1,0,0,0,0,0
3991,1,12.5,6.9,1,1,1,0,1
3992,1,15.1,6.1,1,0,1,1,1
3993,1,13.4,6.4,0,0,0,0,0
3994,1,14.0,5.4,0,0,1,0,0
3995,1,13.6,5.2,1,0,0,0,0
3996,1,11.9,5.7,0,0,0,0,0
3997,1,13.1,5.7,0,0,0,0,0
3998,1,13.0,5.9,1,1,1,1,1
3999,0,13.6,6.3,0,0,0,1,0
4000,1,15.4,6.1,1,1,1,0,1
4001,1,13.9,6.0,1,1,0,1,1
4002,1,13.6,6.2,1,0,1,1,1
4003,1,11.6,5.1,0,1,0,0,0
4004,1,12.4,5.8,1,1,1,1,1
4005,1,12.9,6.4,0,0,0,0,0
4006,1,12.6,6.7,1,1,1,1,1
4007,1,12.2,5.1,0,0,0,0,0
4008,1,12.0,6.3,1,1,1,0,1
4009,1,12.2,5.3,0,0,0,0,0
4010,1,13.0,5.1,1,1,1,1,1
4011,0,11.5,6.4,0,0,0,1,0
4012,1,12.0,5.1,0,0,0,0,0
4013,0,12.2,5.8,1,1,0,1,1
4014,1,14.0,6.6,1,1,1,1,1
4015,1,13.3,5.3,1,1,1,1,1
4016,1,13.2,5.8,0,0,0,0,0
4017,1,14.5,5.5,0,1,1,1,1
4018,1,14.2,7.0,1,1,1,0,1
4019,1,12.1,6.3,0,0,0,0,0
4020,1,14.0,6.3,1,1,1,1,1
4021,1,13.4,6.6,1,1,1,1,1
4022,1,12.7,6.1,1,1,0,0,1
4023,1,12.8,5.5,1,0,0,0,0
4024,0,15.2,6.1,0,1,1,1,1
4025,1,11.8,5.9,0,0,0,0,0
4026,1,15.4,7.1,0,0,1,1,1
4027,1,13.2,5.2,1,1,1,1,1
4028,0,14.2,6.0,0,0,0,0,0
4029,1,14.6,5.1,1,1,1,1,1
4030,1,13.9,5.5,0,1,1,1,1
4031,0,13.7,5.3,1,1,1,1,1
4032,1,14.0,5.4,0,0,0,0,0
4033,1,11.5,6.6,1,0,1,1,1
4034,1,11.9,5.4,0,0,0,0,0
4035,1,14.7,5.6,1,1,1,1,1
4036,1,14.1,6.0,0,0,0,0,0
4037,1,15.1,6.2,1,1,1,1,1
4038,1,12.1,6.1,1,1,0,1,1
4039,1,12.7,5.6,1,0,1,1,1
4040,1,11.6,5.2,0,0,0,0,0
4041,1,14.1,6.2,0,0,0,0,0
4042,1,11.8,5.1,0,0,0,0,0
4043,1,14.3,6.4,1,1,1,1,1
4044,1,11.9,5.7,0,0,0,0,0
4045,1,14.6,5.7,1,1,1,0,1
4046,1,14.2,6.5,0,0,0,0,0
4047,1,14.5,7.1,1,1,1,1,1
4048,0,14.2,6.6,1,1,1,1,1
4049,0,14.3,5.9,1,1,1,1,1
4050,1,13.4,5.8,0,0,0,0,0
4051,1,14.1,6.8,1,1,1,1,1
4052,1,12.0,6.5,0,0,0,0,0
4053,1,14.1,5.9,0,0,1,0,0
4054,1,11.8,5.5,1,1,1,1,1
4055,1,14.7,6.0,1,0,1,0,1
4056,1,15.2,5.6,1,1,1,1,1
4057,1,11.5,6.0,0,1,0,0,0
4058,1,12.9,6.4,1,1,1,0,1
4059,1,14.0,6.4,0,1,1,0,1
4060,1,13.7,6.3,1,1,1,1,1
4061,1,14.1,6.4,1,1,1,1,1
4062,1,14.1,5.8,0,0,0,0,0
4063,1,13.9,5.2,0,1,1,1,1
4064,1,14.7,5.3,0,0,1,1,1
4065,1,14.3,5.6,1,0,1,1,1
4066,1,14.7,5.1,1,0,1,1,1
4067,1,13.0,5.8,0,0,0,0,0
4068,1,12.1,6.6,1,1,1,1,1
4069,1,13.0,5.8,1,1,1,1,1
4070,1,13.1,5.4,1,1,1,1,1
4071,1,13.4,5.2,0,0,1,0,0
4072,1,12.4,6.3,0,1,1,1,0
4073,1,12.7,5.9,0,0,1,0,0
4074,1,11.8,6.1,1,1,0,1,1
4075,1,14.0,5.5,0,0,0,0,0
4076,1,13.7,5.3,0,1,1,1,1
4077,1,11.9,5.7,0,0,0,0,0
4078,1,12.1,6.2,0,0,0,0,0
4079,1,11.5,6.0,1,0,1,0,0
4080,1,11.9,6.0,0,1,0,0,0
4081,1,13.7,5.3,0,0,0,0,0
4082,1,14.3,6.3,1,1,0,1,1
4083,1,11.9,5.3,1,1,1,1,1
4084,1,11.6,6.1,0,1,0,0,0
4085,1,13.5,5.8,1,1,0,1,1
4086,1,12.6,5.8,1,1,1,1,1
4087,1,13.4,7.1,0,1,1,1,1
4088,1,13.5,6.5,0,0,0,0,0
4089,1,13.5,5.9,1,0,0,0,0
4090,1,11.9,5.7,1,1,1,1,1
4091,1,13.5,5.5,0,0,1,0,0
4092,1,13.4,5.8,0,0,1,0,0
4093,1,12.8,5.5,0,1,1,0,1
4094,1,13.4,6.3,0,0,0,0,0
4095,1,14.4,5.7,1,1,1,1,1
4096,1,11.8,6.1,0,0,0,0,0
4097,1,13.7,6.1,1,0,0,0,0
4098,0,11.6,5.8,0,0,0,0,0
4099,1,13.3,6.8,1,1,0,1,1
4100,1,13.2,6.6,1,1,1,1,1
4101,1,13.9,5.3,0,1,0,0,0
4102,1,12.3,5.8,0,0,0,0,0
4103,1,13.3,5.3,1,1,1,0,1
4104,1,13.8,5.2,0,0,0,0,0
4105,1,14.2,5.5,0,0,0,0,0
4106,1,11.5,6.5,0,0,0,0,0
4107,1,14.6,6.7,1,1,1,1,1
4108,1,15.0,5.8,1,1,1,1,1
4109,1,12.9,5.9,0,0,0,0,0
4110,0,12.6,5.6,0,1,1,1,1
4111,1,12.5,5.7,0,0,0,0,0
4112,1,11.9,5.9,0,0,0,1,0
4113,0,12.9,5.3,0,0,0,0,0
4114,1,12.6,6.5,0,0,0,0,0
4115,1,15.2,5.1,1,0,1,1,1
4116,1,11.6,6.7,1,1,1,1,1
4117,1,12.9,5.7,0,0,0,0,0
4118,1,12.8,5.1,0,0,0,0,0
4119,1,15.5,7.1,1,1,1,1,1
4120,1,12.0,5.5,0,0,0,0,0
4121,1,11.6,5.7,0,0,0,0,0
4122,1,13.6,6.5,0,0,0,0,0
4123,1,13.9,6.1,0,0,0,0,0
4124,1,14.2,5.1,0,1,0,0,0
4125,1,14.5,5.3,1,1,1,1,1
4126,1,11.6,5.5,0,0,0,0,0
4127,1,11.5,6.0,0,0,0,0,0
4128,1,11.8,6.2,0,0,0,1,0
4129,1,11.7,5.4,1,1,1,1,1
4130,1,12.9,5.9,0,0,0,0,0
4131,1,12.3,6.6,1,1,1,1,1
4132,1,14.8,5.6,1,1,1,1,1
4133,1,14.4,6.3,1,1,1,0,1
4134,1,14.6,6.8,1,1,1,1,1
4135,0,13.3,5.3,1,0,0,0,0
4136,1,12.7,5.4,0,0,0,0,0
4137,1,11.6,5.8,1,1,1,1,1
4138,1,13.2,5.2,0,0,0,0,0
4139,1,12.5,5.6,0,0,1,0,0
4140,1,12.2,5.4,0,1,1,1,1
4141,1,13.3,5.5,0,0,0,1,0
4142,1,14.8,6.8,1,1,1,1,1
4143,1,12.6,6.1,0,0,0,0,0
4144,1,15.2,5.3,1,1,1,1,1
4145,1,13.6,5.8,0,0,0,0,0
4146,1,12.6,6.8,1,1,1,1,1
4147,1,12.0,5.3,0,0,0,0,0
4148,1,11.7,6.2,0,0,0,0,0
4149,1,14.3,5.4,1,1,1,1,1
4150,1,13.4,5.5,0,1,0,0,0
4151,1,12.7,6.8,0,1,0,1,1
4152,1,14.2,6.5,0,0,0,0,0
4153,1,13.8,6.2,1,0,1,1,1
4154,1,12.3,6.5,0,0,0,1,0
4155,1,11.5,5.7,1,1,1,1,1
4156,1,14.1,6.2,0,0,0,0,0
4157,1,13.2,6.3,0,0,0,1,0
4158,1,11.8,6.5,0,0,0,0,0
4159,1,12.3,6.5,1,1,1,1,1
4160,1,12.3,5.8,0,1,1,0,0
4161,1,12.1,5.8,0,1,0,0,0
4162,1,14.9,6.9,1,1,1,1,1
4163,1,12.4,5.3,1,1,1,1,1
4164,1,14.8,5.6,0,1,1,1,1
4165,1,11.5,5.7,0,0,0,0,0
4166,1,14.6,6.6,1,1,0,1,1
4167,0,12.3,7.0,0,1,1,1,1
4168,1,13.2,5.1,1,1,1,1,1
4169,1,11.7,6.5,1,1,1,1,1
4170,1,12.2,5.1,0,1,0,0,0
4171,1,12.1,5.6,0,0,0,0,0
4172,1,14.7,6.4,1,1,1,1,1
4173,1,15.0,6.4,1,1,1,0,1
4174,0,15.0,6.3,1,1,1,1,1
4175,1,13.4,6.1,0,0,0,0,0
4176,1,12.7,6.4,0,0,0,0,0
4177,1,12.3,7.0,1,1,1,1,1
4178,1,14.5,6.2,1,1,0,1,1
4179,1,11.9,5.6,1,1,1,1,1
4180,1,13.1,5.6,1,1,1,1,1
4181,1,11.4,6.0,0,0,0,0,0
4182,1,12.9,5.1,0,0,0,1,0
4183,1,11.6,6.7,1,1,0,0,1
4184,1,13.4,6.5,0,0,0,1,0
4185,1,14.0,5.9,0,0,0,0,0
4186,1,11.9,6.4,1,1,0,1,1
4187,1,12.3,5.1,0,0,0,0,0
4188,1,12.0,7.1,1,0,0,0,1
4189,1,12.9,5.6,0,0,0,0,0
4190,1,12.0,5.3,0,0,0,0,0
4191,1,12.5,5.8,1,1,1,1,1
4192,1,12.8,7.1,1,1,0,1,1
4193,1,12.7,5.1,0,0,0,0,0
4194,1,11.7,7.1,1,1,1,0,1
4195,1,14.8,6.9,0,1,1,1,1
4196,0,12.6,6.1,0,0,0,0,0
4197,1,12.9,5.3,0,0,0,0,0
4198,1,12.9,7.0,1,1,1,1,1
4199,1,12.3,5.6,0,0,0,0,0
4200,1,12.8,5.2,0,0,0,0,0
4201,1,12.1,5.3,0,1,1,1,1
4202,1,13.1,5.1,0,0,0,0,0
4203,1,12.3,6.0,0,0,0,1,0
4204,1,12.0,6.2,1,1,1,0,1
4205,1,15.3,5.8,1,1,0,0,1
4206,1,13.5,5.6,0,0,0,1,0
4207,1,11.9,6.7,1,1,1,1,1
4208,1,12.0,5.1,1,1,1,1,1
4209,1,13.2,6.1,0,1,0,0,0
4210,1,15.5,5.3,0,1,1,1,1
4211,1,13.0,5.8,1,0,0,0,0
4212,1,14.5,6.8,1,1,0,1,1
4213,1,13.8,5.8,0,0,0,0,0
4214,1,14.6,6.5,1,1,0,1,1
4215,1,12.2,6.9,1,1,1,1,1
4216,1,12.9,6.0,0,0,0,1,0
4217,1,11.6,5.4,1,1,0,1,1
4218,1,12.4,5.6,0,0,0,0,0
4219,1,11.4,5.8,0,1,0,0,0
4220,1,13.0,5.1,0,0,1,0,0
4221,0,13.7,5.1,0,0,0,0,0
4222,1,11.9,5.2,0,0,0,0,0
4223,1,14.2,5.9,0,0,0,0,0
4224,1,13.7,5.8,1,1,1,1,1
4225,1,12.9,5.3,0,0,0,0,0
4226,1,12.6,5.4,1,0,0,0,0
4227,1,13.0,5.4,0,1,0,1,0
4228,1,13.8,6.0,0,0,0,0,0
4229,0,12.4,6.2,0,0,0,0,0
4230,1,15.3,6.4,1,1,1,1,1
4231,1,11.5,5.7,0,0,0,0,0
4232,1,13.0,5.3,0,0,0,0,0
4233,1,11.8,5.2,0,0,0,0,0
4234,1,13.8,6.5,0,0,1,0,0
4235,1,12.7,6.1,1,1,1,1,1
4236,1,14.9,6.1,1,1,1,1,1
4237,1,12.2,6.2,0,1,0,0,0
4238,1,13.8,5.6,0,0,0,0,0
4239,1,13.8,5.4,0,0,0,0,0
4240,1,13.3,5.9,0,0,0,1,0
4241,1,14.2,6.4,0,0,0,0,0
4242,1,14.1,6.8,0,0,1,1,1
4243,1,12.1,5.4,0,0,0,0,0
4244,1,11.4,6.1,0,1,0,1,0
4245,1,13.4,6.6,1,1,1,1,1
4246,1,13.9,6.4,0,1,0,0,0
4247,0,11.4,5.8,0,0,0,0,0
4248,1,13.5,5.9,1,0,1,1,1
4249,1,11.7,5.5,0,0,0,0,0
4250,1,11.7,5.5,0,0,0,0,0
4251,1,12.0,6.0,1,1,1,1,1
4252,1,13.9,6.3,1,1,1,1,1
4253,1,11.6,5.5,0,0,1,1,0
4254,1,13.2,6.0,0,1,0,0,0
4255,1,12.0,6.3,0,1,1,1,1
4256,0,14.3,5.9,0,0,0,0,0
4257,1,14.3,5.2,0,1,1,1,1
4258,1,14.4,5.9,1,1,1,1,1
4259,1,11.7,5.7,0,0,0,0,0
4260,1,13.2,6.2,0,0,0,0,0
4261,1,12.5,6.4,1,1,1,0,1
4262,1,13.9,5.3,0,0,0,0,0
4263,0,12.9,5.4,0,0,0,0,0
4264,0,15.5,6.0,1,1,1,1,1
4265,0,15.0,6.9,1,1,1,1,1
4266,1,13.6,6.6,1,1,1,1,1
4267,1,13.9,5.3,0,0,0,0,0
4268,0,13.2,6.1,0,0,0,0,0
4269,1,13.1,6.2,0,0,1,0,0
4270,1,14.2,5.7,0,0,0,0,0
4271,1,12.8,7.1,1,1,1,1,1
4272,1,13.2,5.5,1,1,1,1,1
4273,1,13.4,5.9,0,0,1,0,0
4274,0,15.4,6.1,1,1,1,1,1
4275,1,11.6,6.0,0,0,0,0,0
4276,0,12.6,6.4,0,0,0,0,0
4277,0,14.4,5.7,1,1,1,1,1
4278,1,14.3,5.6,1,1,1,1,1
4279,1,14.1,5.1,0,0,0,0,0
4280,1,13.6,6.3,1,1,1,1,1
4281,1,12.2,5.9,0,1,0,0,0
4282,1,11.5,5.9,1,1,1,1,1
